condition,training_seed,persona,eval_seed,turn,difficulty_before,perf,conf,hes,resp_time,raw_action,final_action,guardrail_id,activation,override,final_action_attempts_boundary,raw_proposal_attempts_boundary_on_visited_state
PPO raw,123,struggling_junior,4004,8,2.0,0.1355,0.0173,0.9536,8.31,Easier,Easier,none,False,False,False,False
PPO raw,123,struggling_junior,4004,9,1.0,0.2675,0.3389,0.6579,4.191,Easier,Easier,none,False,False,True,True
PPO raw,123,struggling_junior,4004,10,1.0,0.273,0.3293,0.7589,4.454,Easier,Easier,none,False,False,True,True
PPO raw,123,struggling_junior,5005,1,3.0,0.0,0.0174,0.9971,10.015,Same,Same,none,False,False,False,False
PPO raw,123,struggling_junior,5005,2,3.0,0.0939,0.0,1.0,10.053,Same,Same,none,False,False,False,False
PPO raw,123,struggling_junior,5005,3,3.0,0.0107,0.0074,1.0,10.063,Same,Same,none,False,False,False,False
PPO raw,123,struggling_junior,5005,4,3.0,0.0114,0.0271,1.0,10.366,Same,Same,none,False,False,False,False
PPO raw,123,struggling_junior,5005,5,3.0,0.0,0.0,1.0,10.313,Easier,Easier,none,False,False,False,False
PPO raw,123,struggling_junior,5005,6,2.0,0.2756,0.1604,0.854,6.923,Easier,Easier,none,False,False,False,False
PPO raw,123,struggling_junior,5005,7,1.0,0.3295,0.3114,0.688,4.114,Easier,Easier,none,False,False,True,True
PPO raw,123,struggling_junior,5005,8,1.0,0.2878,0.2842,0.8113,4.912,Easier,Easier,none,False,False,True,True
PPO raw,123,struggling_junior,5005,9,1.0,0.2717,0.2998,0.7296,4.667,Easier,Easier,none,False,False,True,True
PPO raw,123,struggling_junior,5005,10,1.0,0.3079,0.3541,0.5852,4.11,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,1001,1,3.0,0.0264,0.8372,0.2892,6.491,Easier,Easier,none,False,False,False,False
PPO raw,123,overconfident_fail,1001,2,2.0,0.1817,0.8285,0.2474,4.623,Easier,Easier,none,False,False,False,False
PPO raw,123,overconfident_fail,1001,3,1.0,0.2079,0.8422,0.2677,3.369,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,1001,4,1.0,0.2286,0.8689,0.2421,3.054,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,1001,5,1.0,0.19,0.8058,0.2593,2.899,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,1001,6,1.0,0.1661,0.8426,0.2023,2.671,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,1001,7,1.0,0.2017,0.8843,0.2756,2.911,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,1001,8,1.0,0.1917,0.8564,0.2338,3.156,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,1001,9,1.0,0.1986,0.8387,0.2593,2.704,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,1001,10,1.0,0.1826,0.88,0.285,2.918,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,2002,1,3.0,0.0303,0.856,0.2144,8.082,Easier,Easier,none,False,False,False,False
PPO raw,123,overconfident_fail,2002,2,2.0,0.1692,0.8127,0.2694,4.399,Easier,Easier,none,False,False,False,False
PPO raw,123,overconfident_fail,2002,3,1.0,0.1771,0.8644,0.1986,2.119,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,2002,4,1.0,0.2492,0.8338,0.2619,3.084,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,2002,5,1.0,0.1625,0.8388,0.2137,2.87,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,2002,6,1.0,0.1914,0.8695,0.2807,2.843,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,2002,7,1.0,0.2126,0.841,0.2505,2.596,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,2002,8,1.0,0.1941,0.8478,0.2728,2.764,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,2002,9,1.0,0.2036,0.8522,0.2502,2.63,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,2002,10,1.0,0.2131,0.838,0.2647,2.307,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,3003,1,3.0,0.0883,0.8256,0.2149,7.149,Easier,Easier,none,False,False,False,False
PPO raw,123,overconfident_fail,3003,2,2.0,0.2312,0.8847,0.2512,5.119,Easier,Easier,none,False,False,False,False
PPO raw,123,overconfident_fail,3003,3,1.0,0.1916,0.8109,0.3032,3.207,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,3003,4,1.0,0.2101,0.8881,0.2378,2.9,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,3003,5,1.0,0.2118,0.8003,0.213,2.799,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,3003,6,1.0,0.2217,0.8202,0.214,2.29,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,3003,7,1.0,0.2003,0.8581,0.2377,2.292,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,3003,8,1.0,0.1685,0.8333,0.2806,2.315,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,3003,9,1.0,0.2371,0.836,0.3304,2.406,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,3003,10,1.0,0.2116,0.8452,0.2314,2.659,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,4004,1,3.0,0.1115,0.8535,0.2505,6.97,Easier,Easier,none,False,False,False,False
PPO raw,123,overconfident_fail,4004,2,2.0,0.2372,0.8541,0.2805,4.998,Easier,Easier,none,False,False,False,False
PPO raw,123,overconfident_fail,4004,3,1.0,0.2081,0.8459,0.3125,3.044,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,4004,4,1.0,0.1917,0.8493,0.2174,3.02,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,4004,5,1.0,0.2435,0.8209,0.2451,2.639,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,4004,6,1.0,0.2638,0.8566,0.2856,2.634,Harder,Harder,none,False,False,False,False
PPO raw,123,overconfident_fail,4004,7,2.0,0.1997,0.8571,0.2586,5.122,Easier,Easier,none,False,False,False,False
PPO raw,123,overconfident_fail,4004,8,1.0,0.2194,0.8511,0.2092,2.77,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,4004,9,1.0,0.1783,0.8759,0.2862,2.605,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,4004,10,1.0,0.1678,0.8284,0.1518,2.103,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,5005,1,3.0,0.0132,0.8616,0.2782,7.211,Easier,Easier,none,False,False,False,False
PPO raw,123,overconfident_fail,5005,2,2.0,0.2025,0.8372,0.2424,5.031,Easier,Easier,none,False,False,False,False
PPO raw,123,overconfident_fail,5005,3,1.0,0.1705,0.8549,0.2165,3.016,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,5005,4,1.0,0.21,0.8553,0.2856,2.866,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,5005,5,1.0,0.2288,0.8709,0.1909,2.884,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,5005,6,1.0,0.223,0.8611,0.2717,2.14,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,5005,7,1.0,0.186,0.8599,0.2251,2.367,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,5005,8,1.0,0.1769,0.839,0.2474,2.701,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,5005,9,1.0,0.2294,0.8455,0.2349,3.483,Easier,Easier,none,False,False,True,True
PPO raw,123,overconfident_fail,5005,10,1.0,0.1999,0.8668,0.2463,2.55,Easier,Easier,none,False,False,True,True
PPO raw,123,normal,1001,1,3.0,0.4674,0.2547,0.7208,6.148,Same,Same,none,False,False,False,False
PPO raw,123,normal,1001,2,3.0,0.4638,0.2689,0.8358,7.76,Same,Same,none,False,False,False,False
PPO raw,123,normal,1001,3,3.0,0.5249,0.3732,0.6101,5.814,Same,Same,none,False,False,False,False
PPO raw,123,normal,1001,4,3.0,0.4678,0.3117,0.7823,6.304,Same,Same,none,False,False,False,False
PPO raw,123,normal,1001,5,3.0,0.5368,0.4622,0.5694,5.796,Same,Same,none,False,False,False,False
PPO raw,123,normal,1001,6,3.0,0.5177,0.2673,0.7068,6.935,Same,Same,none,False,False,False,False
PPO raw,123,normal,1001,7,3.0,0.4781,0.4281,0.6475,6.178,Same,Same,none,False,False,False,False
PPO raw,123,normal,1001,8,3.0,0.4951,0.2776,0.695,6.489,Same,Same,none,False,False,False,False
PPO raw,123,normal,1001,9,3.0,0.485,0.1802,0.8446,6.576,Same,Same,none,False,False,False,False
PPO raw,123,normal,1001,10,3.0,0.5219,0.3643,0.5837,5.469,Same,Same,none,False,False,False,False
PPO raw,123,normal,2002,1,3.0,0.4608,0.3805,0.7601,7.749,Same,Same,none,False,False,False,False
PPO raw,123,normal,2002,2,3.0,0.4794,0.3504,0.5545,5.728,Same,Same,none,False,False,False,False
PPO raw,123,normal,2002,3,3.0,0.5544,0.3957,0.5207,5.255,Same,Same,none,False,False,False,False
PPO raw,123,normal,2002,4,3.0,0.4441,0.3394,0.6642,7.036,Same,Same,none,False,False,False,False
PPO raw,123,normal,2002,5,3.0,0.4543,0.2857,0.6229,6.372,Same,Same,none,False,False,False,False
PPO raw,123,normal,2002,6,3.0,0.5167,0.4381,0.5934,6.604,Same,Same,none,False,False,False,False
PPO raw,123,normal,2002,7,3.0,0.5142,0.5363,0.3991,5.25,Same,Same,none,False,False,False,False
PPO raw,123,normal,2002,8,3.0,0.5065,0.3785,0.6413,6.464,Same,Same,none,False,False,False,False
PPO raw,123,normal,2002,9,3.0,0.4437,0.2544,0.6489,6.145,Same,Same,none,False,False,False,False
PPO raw,123,normal,2002,10,3.0,0.5081,0.2775,0.9003,7.235,Same,Same,none,False,False,False,False
PPO raw,123,normal,3003,1,3.0,0.5381,0.3184,0.8131,7.094,Same,Same,none,False,False,False,False
PPO raw,123,normal,3003,2,3.0,0.4505,0.215,0.6914,6.361,Same,Same,none,False,False,False,False
PPO raw,123,normal,3003,3,3.0,0.4795,0.2727,0.7618,7.301,Same,Same,none,False,False,False,False
PPO raw,123,normal,3003,4,3.0,0.5521,0.4049,0.632,5.766,Same,Same,none,False,False,False,False
PPO raw,123,normal,3003,5,3.0,0.5254,0.4082,0.5582,5.288,Same,Same,none,False,False,False,False
PPO raw,123,normal,3003,6,3.0,0.5532,0.4005,0.5686,5.853,Same,Same,none,False,False,False,False
PPO raw,123,normal,3003,7,3.0,0.5171,0.4024,0.7499,6.583,Same,Same,none,False,False,False,False
PPO raw,123,normal,3003,8,3.0,0.4966,0.2669,0.74,6.237,Same,Same,none,False,False,False,False
PPO raw,123,normal,3003,9,3.0,0.5178,0.1937,0.7076,6.714,Same,Same,none,False,False,False,False
PPO raw,123,normal,3003,10,3.0,0.5287,0.3171,0.5891,6.324,Same,Same,none,False,False,False,False
PPO raw,123,normal,4004,1,3.0,0.5363,0.3673,0.5976,6.086,Same,Same,none,False,False,False,False
PPO raw,123,normal,4004,2,3.0,0.488,0.3503,0.6511,6.111,Same,Same,none,False,False,False,False
PPO raw,123,normal,4004,3,3.0,0.5257,0.4248,0.5508,6.37,Same,Same,none,False,False,False,False
PPO raw,123,normal,4004,4,3.0,0.5062,0.4274,0.5919,5.741,Same,Same,none,False,False,False,False
PPO raw,123,normal,4004,5,3.0,0.5038,0.4036,0.6287,6.113,Same,Same,none,False,False,False,False
PPO raw,123,normal,4004,6,3.0,0.5625,0.3478,0.7214,6.791,Same,Same,none,False,False,False,False
PPO raw,123,normal,4004,7,3.0,0.5416,0.3626,0.6347,5.866,Same,Same,none,False,False,False,False
PPO raw,123,normal,4004,8,3.0,0.5128,0.4897,0.5703,5.994,Same,Same,none,False,False,False,False
PPO raw,123,normal,4004,9,3.0,0.5653,0.3134,0.6734,6.552,Same,Same,none,False,False,False,False
PPO raw,123,normal,4004,10,3.0,0.5003,0.2535,0.8367,8.243,Same,Same,none,False,False,False,False
PPO raw,123,normal,5005,1,3.0,0.4326,0.3876,0.647,6.396,Same,Same,none,False,False,False,False
PPO raw,123,normal,5005,2,3.0,0.4962,0.3868,0.6883,5.714,Same,Same,none,False,False,False,False
PPO raw,123,normal,5005,3,3.0,0.5471,0.3942,0.6505,6.313,Same,Same,none,False,False,False,False
PPO raw,123,normal,5005,4,3.0,0.4807,0.3129,0.729,6.195,Same,Same,none,False,False,False,False
PPO raw,123,normal,5005,5,3.0,0.4856,0.4054,0.4767,5.564,Same,Same,none,False,False,False,False
PPO raw,123,normal,5005,6,3.0,0.4665,0.4213,0.614,6.554,Same,Same,none,False,False,False,False
PPO raw,123,normal,5005,7,3.0,0.497,0.382,0.6394,6.594,Same,Same,none,False,False,False,False
PPO raw,123,normal,5005,8,3.0,0.4925,0.4,0.5948,6.53,Same,Same,none,False,False,False,False
PPO raw,123,normal,5005,9,3.0,0.5432,0.4665,0.3759,4.899,Same,Same,none,False,False,False,False
PPO raw,123,normal,5005,10,3.0,0.5606,0.3637,0.4759,5.808,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,1001,1,3.0,0.9319,0.2807,0.8392,5.474,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,1001,2,3.0,0.9363,0.2678,0.7974,4.857,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,1001,3,3.0,0.9559,0.2884,0.8177,6.762,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,1001,4,3.0,0.9714,0.3283,0.7921,6.125,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,1001,5,3.0,0.9425,0.2336,0.8093,5.748,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,1001,6,3.0,0.9246,0.2889,0.7523,5.264,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,1001,7,3.0,0.9513,0.3515,0.8256,5.742,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,1001,8,3.0,0.9438,0.3096,0.7838,6.343,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,1001,9,3.0,0.9489,0.283,0.8093,5.317,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,1001,10,3.0,0.937,0.345,0.835,5.773,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,2002,1,3.0,0.9397,0.309,0.7644,6.952,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,2002,2,3.0,0.9269,0.2441,0.8194,4.605,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,2002,3,3.0,0.9328,0.3216,0.8167,4.015,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,2002,4,3.0,0.9869,0.2758,0.8119,6.146,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,2002,5,3.0,0.9219,0.2831,0.7637,5.66,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,2002,6,3.0,0.9436,0.3292,0.8307,5.545,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,2002,7,3.0,0.9595,0.2865,0.8005,5.072,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,2002,8,3.0,0.9456,0.2968,0.8228,5.481,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,2002,9,3.0,0.9527,0.3033,0.8002,5.177,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,2002,10,3.0,0.9599,0.282,0.8147,4.501,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,3003,1,3.0,0.9253,0.2634,0.7649,6.426,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,3003,2,3.0,0.9734,0.3521,0.8012,5.578,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,3003,3,3.0,0.9437,0.2414,0.8532,6.422,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,3003,4,3.0,0.9576,0.3571,0.7878,5.731,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,3003,5,3.0,0.9589,0.2254,0.763,5.575,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,3003,6,3.0,0.9663,0.2554,0.764,4.432,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,3003,7,3.0,0.9502,0.3121,0.7877,4.44,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,3003,8,3.0,0.9264,0.2749,0.8306,4.49,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,3003,9,3.0,0.9778,0.279,0.8804,4.662,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,3003,10,3.0,0.9587,0.2928,0.7814,5.265,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,4004,1,3.0,0.944,0.3053,0.8005,5.274,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,4004,2,3.0,0.9779,0.3062,0.8305,5.479,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,4004,3,3.0,0.9561,0.2939,0.8625,6.049,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,4004,4,3.0,0.9438,0.299,0.7674,5.97,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,4004,5,3.0,0.9826,0.2564,0.7951,5.16,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,4004,6,3.0,0.9979,0.3099,0.8356,5.117,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,4004,7,3.0,0.9498,0.3107,0.8086,5.409,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,4004,8,3.0,0.9646,0.3017,0.7592,5.515,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,4004,9,3.0,0.9337,0.3389,0.8362,5.135,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,4004,10,3.0,0.9259,0.2675,0.7559,3.996,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,5005,1,3.0,0.9481,0.3174,0.8282,5.607,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,5005,2,3.0,0.9519,0.2807,0.7924,5.417,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,5005,3,3.0,0.9279,0.3074,0.7665,5.977,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,5005,4,3.0,0.9575,0.308,0.8356,5.681,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,5005,5,3.0,0.9716,0.3314,0.7409,5.655,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,5005,6,3.0,0.9673,0.3167,0.8217,4.127,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,5005,7,3.0,0.9395,0.3149,0.7751,4.557,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,5005,8,3.0,0.9327,0.2835,0.7974,5.316,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,5005,9,3.0,0.972,0.2933,0.7849,7.035,Same,Same,none,False,False,False,False
PPO raw,123,lucky_guesser,5005,10,3.0,0.9499,0.3252,0.7963,5.004,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,1001,1,3.0,0.8471,0.4392,0.7892,5.352,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,1001,2,3.0,0.94,0.6349,0.7474,4.687,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,1001,3,3.0,0.94,0.463,0.7677,6.649,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,1001,4,3.0,0.8894,0.5165,0.7421,6.019,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,1001,5,3.0,0.8889,0.415,0.7593,5.611,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,1001,6,3.0,0.8222,0.5461,0.7023,5.119,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,1001,7,3.0,0.94,0.6829,0.7756,5.587,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,1001,8,3.0,0.8729,0.3806,0.7338,6.242,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,1001,9,3.0,0.9308,0.5759,0.7593,5.163,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,1001,10,3.0,0.9081,0.6567,0.785,5.628,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,2002,1,3.0,0.8509,0.5933,0.7144,6.812,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,2002,2,3.0,0.861,0.6129,0.7694,4.439,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,2002,3,3.0,0.8823,0.7316,0.7667,3.978,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,2002,4,3.0,0.94,0.5878,0.7619,6.018,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,2002,5,3.0,0.8728,0.5655,0.7137,5.506,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,2002,6,3.0,0.8835,0.5903,0.7807,5.357,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,2002,7,3.0,0.9011,0.5185,0.7505,4.906,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,2002,8,3.0,0.9029,0.5983,0.7728,5.35,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,2002,9,3.0,0.9334,0.4873,0.7502,5.031,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,2002,10,3.0,0.94,0.6252,0.7647,4.35,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,3003,1,3.0,0.9089,0.4856,0.7149,6.314,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,3003,2,3.0,0.926,0.549,0.7512,5.427,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,3003,3,3.0,0.9092,0.4128,0.8032,6.307,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,3003,4,3.0,0.9127,0.5827,0.7378,5.584,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,3003,5,3.0,0.9122,0.3961,0.713,5.456,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,3003,6,3.0,0.94,0.593,0.714,4.261,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,3003,7,3.0,0.9095,0.5548,0.7377,4.272,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,3003,8,3.0,0.82,0.5163,0.7806,4.323,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,3003,9,3.0,0.9169,0.6116,0.8304,4.487,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,3003,10,3.0,0.8888,0.5284,0.7314,5.135,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,4004,1,3.0,0.9321,0.5764,0.7505,5.115,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,4004,2,3.0,0.9252,0.6041,0.7805,5.338,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,4004,3,3.0,0.9191,0.4919,0.8125,5.913,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,4004,4,3.0,0.8677,0.5856,0.7174,5.817,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,4004,5,3.0,0.94,0.6499,0.7451,4.993,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,4004,6,3.0,0.94,0.5808,0.7856,4.932,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,4004,7,3.0,0.9353,0.5954,0.7586,5.225,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,4004,8,3.0,0.9069,0.5304,0.7092,5.397,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,4004,9,3.0,0.8816,0.6821,0.7862,4.995,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,4004,10,3.0,0.914,0.6754,0.7059,3.891,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,5005,1,3.0,0.8338,0.6088,0.7782,5.457,Same,Same,none,False,False,False,False
PPO raw,123,nervous_expert,5005,2,3.0,0.8383,0.5764,0.7424,5.256,Same,Same,none,False,False,False,False
